"","UMAP_1","UMAP_2"
"cell3496_1",-13.4637606553672,-3.22120396527529
"cell3497_1",-0.671275182057978,2.73148808871939
"cell3498_1",3.15614682246315,-3.8460349178974
"cell3499_1",-13.7481939299464,-2.41569742680657
"cell3500_1",-0.599835263675553,3.65161965934873
"cell3501_1",0.0109063513687846,2.91850938821755
"cell3502_1",-2.23888330201523,-4.1804206134904
"cell3503_1",-12.3969541783553,-0.847628716833059
"cell3504_1",-12.6502412651731,-3.00263167441402
"cell3505_1",-0.207976221309578,2.24625882641894
"cell3506_1",2.74305207156422,1.24591487444035
"cell3507_1",3.25743747250778,-0.282596594617196
"cell3508_1",0.886370034783697,-0.481686675803545
"cell3509_1",1.8296845520099,2.58281630394364
"cell3510_1",-12.7979220706256,-2.80260230015742
"cell3511_1",-1.7727056026439,4.20926493126029
"cell3512_1",0.864058057888112,-1.38165271534926
"cell3513_1",2.30732664777967,-2.99787609224232
"cell3514_1",-0.893369703255992,0.971246224042357
"cell3515_1",3.42864198582309,0.363218228120396
"cell3516_1",2.35613451955034,-4.48691140050818
"cell3517_1",3.0558359468702,0.528372752409451
"cell3518_1",2.75671011040587,0.858528213400726
"cell3519_1",-3.10895313700921,-4.62415041214296
"cell3520_1",0.530007183387559,-3.21570313884069
"cell3521_1",4.2175621720782,1.45373068314205
"cell3522_1",0.463971712204061,3.71450191415651
"cell3523_1",2.88502218831391,-2.85617006685087
"cell3524_1",-13.0026418097253,-2.86713815403961
"cell3525_1",1.60434006696162,-3.96179222163494
"cell3526_1",1.71372903906131,-1.78445517622234
"cell3527_1",0.369385845341186,3.83917916815496
"cell3528_1",3.74336996736259,1.29874006383796
"cell3529_1",0.246978659612721,3.33710031713148
"cell3530_1",-0.16520476942444,-4.26995784462082
"cell3531_1",2.21793003893958,-4.08159558289488
"cell3532_1",4.35171618267166,-0.259987181032723
"cell3533_1",-12.4876332383088,-2.21334737191408
"cell3534_1",2.89716087578686,-1.39663085487726
"cell3535_1",0.885137952913574,0.119653088357949
"cell3536_1",-0.382916312243048,0.512312938593736
"cell3537_1",3.49268318541111,-0.337401910984329
"cell3538_1",3.59674364119988,1.89729041899935
"cell3539_1",2.28466863362424,0.781794742390829
"cell3540_1",-0.732704021821766,3.84389113767452
"cell3541_1",2.48923057065047,-2.85406731872627
"cell3542_1",-11.581176997695,-1.92698295320779
"cell3543_1",2.31776517817739,-3.02146051942743
"cell3544_1",0.350683686239026,-1.39245133791241
"cell3545_1",3.15562901789612,2.161616379155
"cell3546_1",0.160365456758135,2.01415544618617
"cell3547_1",2.1139245535495,2.43829511375294
"cell3548_1",3.51062947940447,2.64799880679438
"cell3549_1",3.55492307489128,-2.05135502380314
"cell3550_1",-12.3173509122049,-1.97542379408352
"cell3551_1",2.56542964333872,-2.42077767189427
"cell3552_1",0.446048662964423,2.8508578811861
"cell3553_1",-0.572664521260481,5.2745328695591
"cell3554_1",2.04482814892825,-3.63769677402263
"cell3555_1",2.22606591035541,-3.24494643912423
"cell3556_1",-2.34079956702958,0.0145064094624818
"cell3557_1",4.82301423699663,-1.07643877233494
"cell3558_1",-13.0793325152668,-3.0456268405062
"cell3559_1",1.00107056936154,3.09127180159719
"cell3560_1",4.29990125809536,-0.939830800193259
"cell3561_1",3.38762612601613,-0.309631406005768
"cell3562_1",3.42684837521355,1.56710856075232
"cell3563_1",-11.640984447,-2.98367306081245
"cell3564_1",3.64892971308388,1.93684045047111
"cell3565_1",-13.2035251737068,-2.95961581285263
"cell3566_1",2.62930907684261,-3.91591851845181
"cell3567_1",-13.6183432955568,-3.29142492439553
"cell3568_1",-13.3721659283058,-2.68332780444535
"cell3569_1",-12.4644305291268,-3.18683283670062
"cell3570_1",1.18629103551598,-2.54921976078285
"cell3571_1",1.48174443862613,-0.0298495208147093
"cell3572_1",-0.269236660389504,3.21866747028349
"cell3573_1",2.79088625571684,2.81594609775495
"cell3574_1",2.16109010552094,2.66627488580738
"cell3575_1",3.23577614424505,2.03290496157271
"cell3576_1",-0.292322592173025,4.81208043491762
"cell3577_1",1.18403181000276,1.45597035891594
"cell3578_1",0.694525649475103,4.16391836477723
"cell3579_1",-0.575331366687468,2.12978177525752
"cell3580_1",1.01144948073272,2.72007797420363
"cell3581_1",-0.736968484241381,0.907858420340488
"cell3582_1",3.17184308053078,-1.63710945475062
"cell3583_1",4.22723501698569,-2.40404549894611
"cell3584_1",-0.516551579113982,1.32972853180537
"cell3585_1",3.83982378255709,1.62590779203926
"cell3586_1",-1.00568873295172,4.08478760616671
"cell3587_1",3.6512816575372,2.23781315012866
"cell3588_1",-13.2268257940707,-2.2018416926253
"cell3589_1",1.27612503790724,1.33636481768909
"cell3590_1",1.64625911285681,1.93612958665744
"cell3591_1",2.27269438128146,-4.81092865889466
"cell3592_1",1.88143601032591,2.01195109762942
"cell3593_1",3.13898553641988,3.01001231778178
"cell3594_1",1.91158224443388,0.166856872610506
"cell3595_1",3.48755503351708,-3.81132493182708
"cell3596_1",-2.43486232741632,-4.15762956080779
"cell3597_1",4.09777028213262,2.14429252884698
"cell3598_1",-1.25463469113476,-3.94557269378608
"cell3599_1",1.13008641682736,0.832671952841969
"cell3600_1",3.03619192077316,-3.49012571273845
"cell3601_1",3.5629186630616,2.92504273911061
"cell3602_1",-12.6476313146982,-2.83997958322891
"cell3603_1",4.82976876170059,-1.20670683339187
"cell3604_1",1.86257398732198,3.89292419974502
"cell3605_1",0.949934094664972,-2.81336363097733
"cell3606_1",-1.92445871187346,1.54714677661711
"cell3607_1",-11.6715263623872,-1.44046543042406
"cell3608_1",3.16292965465408,-2.61985387147214
"cell3609_1",1.88286385099139,-2.16842675853623
"cell3610_1",0.469917993469096,-4.11079934165047
"cell3611_1",-12.4197775899237,-1.88517139826737
"cell3612_1",2.93570871703075,0.400750819794541
"cell3613_1",4.74758610876689,0.824947160991125
"cell3614_1",-0.164478217822566,5.70385964826515
"cell3615_1",1.20614071882064,-3.62901017665125
"cell3616_1",3.01808246597233,-0.115080039472414
"cell3617_1",1.18614099654867,-2.65328798736034
"cell3618_1",-0.1376110792321,5.4957373583071
"cell3619_1",0.190967130976713,1.3577100872198
"cell3620_1",-0.381993773369506,4.73803817179593
"cell3621_1",-13.7327766719235,-2.59067086876552
"cell3622_1",1.61037379637563,4.57462857209345
"cell3623_1",0.955372671591028,4.46337565943994
"cell3624_1",-0.285376830157812,-0.920434388968294
"cell3625_1",3.22071088722655,1.34786153868207
"cell3626_1",1.05787330135756,3.0191467275831
"cell3627_1",3.39134131311936,1.9355089057692
"cell3628_1",0.696459319174141,-0.922458389515867
"cell3629_1",1.71068019625714,-2.59600293676112
"cell3630_1",0.655414502854939,3.88672872493502
"cell3631_1",1.67021206626086,2.60434607190755
"cell3632_1",0.605884827588731,-4.70040605234707
"cell3633_1",-10.7182102240512,-4.3059356640615
"cell3634_1",2.90728640902448,-4.2582056756982
"cell3635_1",-13.4021396511575,-2.41603554486225
"cell3636_1",-0.711061933720727,1.60169046249031
"cell3637_1",4.49808107027537,0.11055858574211
"cell3638_1",3.57774792481382,2.52761704635143
"cell3639_1",1.33905498213864,2.47379385410093
"cell3640_1",1.68998961193423,-0.35481947790192
"cell3641_1",-0.0416490631465689,1.3920720923526
"cell3642_1",3.19695108081607,2.95171858222112
"cell3643_1",0.283015765707969,-2.08532619432983
"cell3644_1",0.924782707240966,-1.47140851045636
"cell3645_1",2.04819245756665,-3.9526886553755
"cell3646_1",0.674005484042356,-3.50908733230078
"cell3647_1",0.992427811983093,1.01853420410745
"cell3648_1",2.09016934249736,-2.44497445104814
"cell3649_1",-0.118982498363598,4.09817389482152
"cell3650_1",2.27105894601037,3.09705065882928
"cell3651_1",3.71877484872865,1.87101931112246
"cell3652_1",3.78111536965618,0.00976152265354807
"cell3653_1",1.89900970690269,-1.42770429692596
"cell3654_1",2.41415376554768,-4.21128063764001
"cell3655_1",2.6759960620569,3.05327620263123
"cell3656_1",3.45643773209221,2.08858256562828
"cell3657_1",4.62709638902275,1.02220522682669
"cell3658_1",3.27507558354832,3.48775532153311
"cell3659_1",1.28279956788237,4.17304883372469
"cell3660_1",0.690725597372496,-1.18560696317344
"cell3661_1",-14.0071288200977,-3.1346067587899
"cell3662_1",-11.3128631790329,-3.96891878431076
"cell3663_1",-12.7264889290259,-1.77377542358645
"cell3664_1",1.75393872175965,1.76285320255055
"cell3665_1",3.51716439222161,1.41317357072107
"cell3666_1",1.43720376422487,-0.579670252827257
"cell3667_1",2.4966721517378,3.27492929529922
"cell3668_1",0.525564611505172,4.6002392385857
"cell3669_1",2.85350314733133,-4.66644450897121
"cell3670_1",-0.261244474224322,-0.638965750933179
"cell3671_1",2.18675831982231,-4.43598566511359
"cell3672_1",3.02039866539019,-0.893130169145939
"cell3673_1",1.19447049495918,-4.09140302074929
"cell3674_1",0.848715739338296,0.796896087672734
"cell3675_1",2.11565013319843,-3.7679602155532
"cell3676_1",3.06999923516153,2.24368437901137
"cell3677_1",0.34316643241269,-3.58681532627771
"cell3678_1",3.75243118590663,-1.75781960862414
"cell3679_1",3.72329975087666,-0.645328562451683
"cell3680_1",3.88917929542787,-2.1640540901167
"cell3681_1",3.81807401134138,2.26078342064088
"cell3682_1",-12.8320914015374,-1.31904723850986
"cell3683_1",0.357461939554505,-4.89629008974997
"cell3684_1",3.62368393996102,1.13237394240016
"cell3685_1",0.464258888095469,3.65551862456327
"cell3686_1",2.76933075567159,-1.34205677670574
"cell3687_1",-1.89364401171837,-0.728633005136952
"cell3688_1",-2.954679250675,-4.23318401274143
"cell3689_1",4.13227534252906,-2.57476679356739
"cell3690_1",2.77034652808865,-2.75614554847093
"cell3691_1",3.03755950421083,1.35655729697761
"cell3692_1",-0.382996370151888,2.03552181308556
"cell3693_1",2.38870175935828,2.77294405156688
"cell3694_1",1.64019830788093,-3.98845055429085
"cell3695_1",-1.42888277917003,1.21758409586907
"cell3696_1",3.37529513954284,-0.288837390299493
"cell3697_1",-1.65487634050545,-2.42867800761135
"cell3698_1",4.08707182541548,-0.242697961691443
"cell3699_1",2.53616024968835,-4.37674463455391
"cell3700_1",2.94845153182164,-4.35579408813224
"cell3701_1",3.17585059143554,-3.12145429405313
"cell3702_1",2.628028832381,-3.30049666580441
"cell3703_1",3.93114120194988,1.26952367474092
"cell3704_1",1.40385950086242,3.5895639778246
"cell3705_1",1.27934907506182,-2.00698720400133
"cell3706_1",3.1318920858739,-1.75979513823645
"cell3707_1",-0.812682120565027,0.998612319351184
"cell3708_1",2.06308057601743,-4.96294276083751
"cell3709_1",3.55547219651741,3.17496919612165
"cell3710_1",1.29121791708567,-0.480097753030246
"cell3711_1",3.21908570747324,2.28619438899881
"cell3712_1",-12.7848432996524,-2.51715900391153
"cell3713_1",-2.17532333007592,-4.11985701519
"cell3714_1",3.52633381080744,-3.82760971886852
"cell3715_1",-13.5294589604499,-3.02747226868899
"cell3716_1",1.78286779406352,-1.89876684190839
"cell3717_1",0.169403447519476,-1.25770980249699
"cell3718_1",1.67017685608365,-2.30425384011176
"cell3719_1",-3.1722068190425,-4.71358130923218
"cell3720_1",-2.23286390830868,-0.803374089347482
"cell3721_1",1.84010803709858,0.0340551817106349
"cell3722_1",1.09933291404807,3.88550603995075
"cell3723_1",1.49661065342097,-2.43755988742699
"cell3724_1",0.464152844483291,4.07873339608714
"cell3725_1",4.04845602741255,-0.061001350352344
"cell3726_1",-11.9865682362006,-1.57488973487623
"cell3727_1",3.07507987848789,2.8245003730965
"cell3728_1",2.90402860300975,-0.2463681033132
"cell3729_1",0.225280753896758,3.23157839964465
"cell3730_1",4.1897876940407,-1.11379853182789
"cell3731_1",1.99717405217819,-1.6009106536263
"cell3732_1",4.46439437752229,-1.73781730555724
"cell3733_1",2.1215328317372,-4.10343629880027
"cell3734_1",3.80415706558585,2.52040437217167
"cell3735_1",-12.6134978208549,-0.8894151992106
"cell3736_1",1.74074229382721,-3.43703945405428
"cell3737_1",3.63414171762378,-0.597968028879609
"cell3738_1",4.54017410581527,-1.42350392575492
"cell3739_1",1.39429526196744,2.13242879014438
"cell3740_1",3.29034463557068,-3.63299186980177
"cell3741_1",1.79923197115972,-1.95763760071116
"cell3742_1",2.93432839312365,1.95083620185197
"cell3743_1",0.585430631700092,0.936795908584918
"cell3744_1",1.71167185158937,1.98867354329704
"cell3745_1",-13.8126166673729,-3.12306383128036
"cell3746_1",1.65988490156094,-2.88778975120389
"cell3747_1",4.1340554759772,-0.843694131130633
"cell3748_1",3.58727145090433,1.01868882468203
"cell3749_1",0.753427655581969,-0.51506720648655
"cell3750_1",2.99884750347535,1.41722949437577
"cell3751_1",3.49828926100283,-0.475757832444185
"cell3752_1",1.71331110005046,-3.90137561366857
"cell3753_1",2.92919014964061,3.68278016315441
"cell3754_1",-0.337942089680951,2.69803357007927
"cell3755_1",2.07405838185352,-3.27439128283776
"cell3756_1",0.167576781746652,2.25673849177908
"cell3757_1",4.65152348309074,-1.78644807965311
"cell3758_1",3.99448142276542,2.20210853907412
"cell3759_1",-0.201116156626403,1.88499899210859
"cell3760_1",3.69594217425774,1.18643267790742
"cell3761_1",2.13063693154847,-4.09782432490286
"cell3762_1",1.96949200214083,1.09917192404198
"cell3763_1",0.0826952420897205,4.28288902136836
"cell3764_1",-0.566345470402715,-3.74542939968277
"cell3765_1",3.47503073707062,2.63929187158573
"cell3766_1",3.28065121210051,0.250388790941063
"cell3767_1",0.226930514194006,4.61791971351877
"cell3768_1",1.09915744968716,4.08473880638578
"cell3769_1",2.30416091042637,-0.887701453589843
"cell3770_1",1.16205714042716,3.19459447726121
"cell3771_1",2.35129263020626,2.56921620294057
"cell3772_1",3.64107624660426,-3.32205725266131
"cell3773_1",-2.65929447041163,1.14698660592229
"cell3774_1",-11.8010146894647,-1.77928964289584
"cell3775_1",0.690897937202063,-2.05088299604309
"cell3776_1",1.95342419822285,-0.117875473083521
"cell3777_1",0.55707524797537,1.20627445411855
"cell3778_1",0.8925687433449,-1.30381878606882
"cell3779_1",-12.0292202082868,-1.47672859662287
"cell3780_1",2.63436021218912,2.50975826318741
"cell3781_1",2.15140071374674,-2.78448316911345
"cell3782_1",-13.8413330400412,-3.16940536753046
"cell3783_1",-11.5654351274642,-3.08906024442672
"cell3784_1",-12.0863120725317,-2.30424468320316
"cell3785_1",2.04684563324723,-2.03286420440017
"cell3786_1",0.0914197023091952,2.85253811274732
"cell3787_1",0.702290103805212,3.33621813920908
"cell3788_1",0.061826259598124,3.55154420260296
"cell3789_1",2.11151372932817,-1.59522713026854
"cell3790_1",3.90008119024756,1.89619549438401
"cell3791_1",4.00913280369096,-0.895555128174213
"cell3792_1",4.12542441207921,-1.58350389395767
"cell3793_1",-11.5957315049673,-1.37154277379785
"cell3794_1",3.93055725077751,-0.303800374534467
"cell3795_1",-11.5733839079099,-1.29366821146037
"cell3796_1",1.79592523356032,-1.74842959353114
"cell3797_1",1.04719502509507,2.03111259463619
"cell3798_1",1.81529170237713,-1.89287194713598
"cell3799_1",-12.1950613050365,-1.37886060790682
"cell3800_1",3.55933550352736,2.68540097933696
"cell3801_1",-11.6208134222652,-3.52295213123177
"cell3802_1",-10.4942831377019,-4.26803694657624
"cell3803_1",-0.556183674261132,-0.913459166376397
"cell3804_1",1.3409733502412,-3.89957839678341
"cell3805_1",4.20424926907886,-0.100397635828758
"cell3806_1",0.246569557524558,0.66587092841288
"cell3807_1",-0.158957193881676,1.63428379977643
"cell3808_1",1.79616435288725,2.43201513499159
"cell3809_1",1.39045202360117,-2.06093277174632
"cell3810_1",1.5433323202069,3.702619702908
"cell3811_1",0.343621025416611,3.18341461292819
"cell3812_1",3.55706774237916,2.27450841308163
"cell3813_1",2.28962639847587,0.182348956112247
"cell3814_1",0.497068522958564,4.83476007905279
"cell3815_1",2.91435522971975,-1.26004624203361
"cell3816_1",2.08066906499767,-2.43166865116364
"cell3817_1",2.14712202756073,-2.53991709706156
"cell3818_1",4.38034490530706,-1.91993810191652
"cell3819_1",1.47987713754416,2.91268565873745
"cell3820_1",4.50993887276167,-1.36313660965165
"cell3821_1",4.6481331615389,-1.78821198996652
"cell3822_1",2.5428812844318,-3.1723513540087
"cell3823_1",3.31631373325174,2.61138973987402
"cell3824_1",2.25266705048542,-4.03672908700618
"cell3825_1",2.4633785113475,2.59288652872368
"cell3826_1",2.22131079204521,-2.51295232697698
"cell3827_1",2.99647408388836,-2.02612562404459
"cell3828_1",-0.159877891226298,3.18186330587171
"cell3829_1",-12.1500451131486,-3.13183601188141
"cell3830_1",4.74815168540371,-0.0245142600516708
"cell3831_1",1.07465785246386,1.96025699935449
"cell3832_1",3.13773371376002,1.05127477180475
"cell3833_1",0.525052514478175,0.179491776564492
"cell3834_1",1.02459031726711,-2.24759930059408
"cell3835_1",3.27631312691263,1.86088585668326
"cell3836_1",-0.229477709504716,-0.610542904606235
"cell3837_1",-1.27187091748233,-5.8518838765388
"cell0_2",3.30445843559944,-1.20669532631938
"cell1_2",0.902795452187452,-4.54545490378092
"cell2_2",0.714678121139254,-4.03237696268175
"cell3_2",-1.75648906708588,3.69370959332917
"cell4_2",3.94052300604194,-0.899422018032485
"cell5_2",4.71317168392237,-0.898990618036356
"cell6_2",1.78792464331267,2.48406035583269
"cell7_2",-0.398934020620531,-1.53492050594437
"cell8_2",-2.41161619371125,-0.8639544186386
"cell9_2",-2.43219867702572,-1.04743129149732
"cell10_2",-2.22099879230231,0.126044486783777
"cell11_2",3.95862879327594,0.907876035935473
"cell12_2",2.91184534358507,-3.74146163284447
"cell13_2",2.91669433761541,0.235375796838567
"cell14_2",2.85261088348811,-4.22835984332316
"cell15_2",-11.5917454245641,-3.58345489084667
"cell16_2",1.95402112857408,-3.68666221640473
"cell17_2",3.62487169375613,-0.937825803319008
"cell18_2",2.70755365654917,2.62038426861284
"cell19_2",-0.135466302775557,-0.387615596802349
"cell20_2",2.28869314004065,3.0239525671462
"cell21_2",-0.875939418228934,-2.90280112925991
"cell22_2",3.40498536118371,-3.84133306601593
"cell23_2",1.85955335252702,4.04861972462517
"cell24_2",1.23546154831492,-0.0871544636870066
"cell25_2",1.90964692365201,-3.10679329985913
"cell26_2",-13.8016727848464,-2.73621738289551
"cell27_2",3.55511707440457,1.13166617551751
"cell28_2",3.46357639510468,2.31419923363431
"cell29_2",-1.14266339154916,2.92592840065252
"cell30_2",-2.96465725242081,0.622379092267461
"cell31_2",1.9306406820877,-2.00532920366861
"cell32_2",1.08850192293319,2.52547192820608
"cell33_2",0.614015446229064,-4.49151131001708
"cell34_2",3.13516495066139,1.40386343045761
"cell35_2",-12.689243376482,-2.83870394012336
"cell36_2",-0.186245426181007,0.739350284517553
"cell37_2",4.88393727262537,-0.860808594120689
"cell38_2",0.0136374755582895,-3.24605160486911
"cell39_2",1.24138591589929,-3.34145695672386
"cell40_2",1.64823661861736,-3.30088043237012
"cell41_2",-1.13229540541083,-5.37947941791492
"cell42_2",0.916912266749517,-2.57760520576334
"cell43_2",3.94652925993159,-1.92741084946449
"cell44_2",0.333176429041654,3.73498205178781
"cell45_2",2.34216117190072,4.39876442918098
"cell46_2",3.5302034828208,-0.921917471122819
"cell47_2",-2.75230745608828,-3.95248752408222
"cell48_2",-1.3073484421442,3.80327895846202
"cell49_2",2.12239001899884,-4.12646197573157
"cell50_2",4.7671905126372,-1.39164854176967
"cell51_2",-0.405356689018746,-3.44427565018161
"cell52_2",3.96703003397563,0.323418322882435
"cell53_2",2.29617443289007,-2.41185874032932
"cell54_2",2.68768061605138,-0.39647632918374
"cell55_2",-2.21008983229718,2.75993897767384
"cell56_2",4.17590701487568,-2.28793038003288
"cell57_2",1.46210272084722,-2.85908618257052
"cell58_2",-2.25809624666544,-1.05703905904697
"cell59_2",3.91665104549442,-2.40815602771658
"cell60_2",2.6229037255432,-2.73277608090245
"cell61_2",2.86261521306203,2.27583340196885
"cell62_2",3.5926924269923,-2.45276317396071
"cell63_2",3.858083387554,0.324682697141758
"cell64_2",2.6243823102543,-4.58092879207554
"cell65_2",0.260473450332559,-1.60999716606674
"cell66_2",0.114120976900986,0.827079496744048
"cell67_2",0.355565330227473,-3.59351657063258
"cell68_2",3.3939883076691,-2.68420069536587
"cell69_2",-0.322912331422343,1.25754391511902
"cell70_2",-1.96211372840472,-0.880073083919826
"cell71_2",3.61404382544694,0.236775020596353
"cell72_2",-1.63538127638662,-1.29057006794049
"cell73_2",-1.64558255048918,2.16831124210016
"cell74_2",2.0754564579984,2.95502619340702
"cell75_2",2.34420086109679,0.587860429086847
"cell76_2",3.80396721882254,0.0222662793314602
"cell77_2",1.42954435681586,-0.2904412694832
"cell78_2",-1.73472936181607,-2.51116422197479
"cell79_2",-1.29524044038688,1.57604841110514
"cell80_2",3.26072250694727,-1.51130029016297
"cell81_2",-1.23339980756301,-2.02252318299006
"cell82_2",4.18863775338259,1.02491930496385
"cell83_2",1.96767296587512,-1.76281989283016
"cell84_2",1.07215625980288,-3.34525472604439
"cell85_2",0.558335948844192,4.18144887251463
"cell86_2",2.08942945732934,2.83302414525981
"cell87_2",2.33930951710673,1.8160560412413
"cell88_2",0.682325483209642,0.647202347265232
"cell89_2",3.46496992081824,-1.4119921898201
"cell90_2",-12.5228338632577,-1.63530396604518
"cell91_2",-0.548873035258235,2.31528094516855
"cell92_2",3.73254097149851,0.469018218459092
"cell93_2",2.66015979373112,-1.85346483010711
"cell94_2",-12.779380209089,-1.40804298524053
"cell95_2",-2.19376960960391,3.46628738885761
"cell96_2",-1.18886606806629,-1.4520456195507
"cell97_2",4.97785945303458,-0.317323974627896
"cell98_2",-12.2303589128781,-3.3744570925676
"cell99_2",-1.41132358881712,4.2926198592581
"cell100_2",3.94569588862327,0.856724095730034
"cell101_2",0.539183691211241,-4.73139100184572
"cell102_2",1.14287355006669,4.2759890648991
"cell103_2",3.64425137374646,-3.07321344461111
"cell104_2",2.86163565975686,-0.644139427038158
"cell105_2",-13.0369212622363,-3.28311817748415
"cell106_2",2.69500233592008,2.65867739824044
"cell107_2",2.38326517511117,-2.62882564125092
"cell108_2",-0.527125830754916,1.66554281419884
"cell109_2",1.78502503919125,-2.00758427720237
"cell110_2",4.17040553997053,-0.564223403856591
"cell111_2",-11.6888032262634,-3.74099215654229
"cell112_2",-13.5699860398382,-2.79639207038065
"cell113_2",4.80867360116726,0.639875879455396
"cell114_2",3.90785997838415,-3.33152593109081
"cell115_2",1.68496320378323,4.12177849806038
"cell116_2",1.04835982277177,2.40253057741802
"cell117_2",3.37858065923651,1.85999848195081
"cell118_2",-0.336521879300587,-2.10621565118941
"cell119_2",-0.16060096774353,-4.96730786495751
"cell120_2",3.1083926798494,-4.35266105335372
"cell121_2",2.34118438537265,3.11825972362155
"cell122_2",2.44043661050748,-0.0185417035981551
"cell123_2",-12.3083045401211,-3.35346446054753
"cell124_2",-0.152450450713802,0.499365510976719
"cell125_2",-12.3806588599822,-1.65362009461107
"cell126_2",-1.77918143782705,4.01372289717045
"cell127_2",0.745637563558744,-2.65177154783887
"cell128_2",3.50126261070369,2.90087706332771
"cell129_2",-1.44858717647641,-2.09215364444646
"cell130_2",-0.404720933559106,-4.10937410599849
"cell131_2",-1.37023695729831,1.19937612972519
"cell132_2",-1.76527109114209,4.01727043070662
"cell133_2",2.80589537436556,-0.0474122072269536
"cell134_2",-0.075441609722154,1.52348643853648
"cell135_2",1.38968481057461,4.5177310698267
"cell136_2",0.0926919944862692,3.26594579693726
"cell137_2",-11.7974040312255,-2.72017935309326
"cell138_2",3.42322247701467,-0.844001623820744
"cell139_2",-1.40929498271786,-2.43400132513376
"cell140_2",-0.298926491876149,1.38896354823247
"cell141_2",-0.281943690583629,1.88079554617283
"cell142_2",-13.0318592929388,-2.50737058859987
"cell143_2",3.75983519011274,-0.296062642224583
"cell144_2",0.94141848392388,2.44266709374412
"cell145_2",-0.770038697855802,-2.53190742023142
"cell146_2",-0.566198932238248,-1.94948754375066
"cell147_2",3.36869598496516,0.927060220733237
"cell148_2",0.723097479035825,3.48563243749518
"cell149_2",1.74194232374007,-1.87401739167333
"cell150_2",3.87120139181931,-2.88058858150893
"cell151_2",1.86593521756416,-4.81775408803663
"cell152_2",3.89756459322008,-3.64074784954075
"cell153_2",3.43992518057557,0.851172945838265
"cell154_2",1.66033292545617,1.0516816814976
"cell155_2",-1.31006343214067,-5.66705231927604
"cell156_2",-1.49953255107644,1.20857007551261
"cell157_2",-0.792849076725817,3.01219941330178
"cell158_2",-0.738367818602703,-1.60475831679762
"cell159_2",0.119484235188144,-3.99951045654723
"cell160_2",-0.252601904335516,3.94123232621532
"cell161_2",-0.586864446477699,4.54414306030074
"cell162_2",0.780582544502214,-2.58673805543474
"cell163_2",3.71940147639943,0.732531592754712
"cell164_2",-13.1429769017013,-1.840392412634
"cell165_2",2.71490310168233,-3.06134144169869
"cell166_2",4.4913153392783,-1.03205490028419
"cell167_2",3.86205252284893,1.00780463888239
"cell168_2",-2.00536080616575,3.6592834574407
"cell169_2",-11.7711958142906,-3.18218380503345
"cell170_2",2.19790171976592,4.37132016139825
"cell171_2",-1.43948321752297,0.353019568098667
"cell172_2",2.65930500565619,2.64499152564659
"cell173_2",-0.940578590559636,-4.63972164477147
"cell174_2",1.02287088485205,-3.09024279477129
"cell175_2",3.06235248297205,-3.61479399952155
"cell176_2",1.82426319164626,-3.26056157485899
"cell177_2",-1.16432390469561,-2.24075519463846
"cell178_2",2.39897762419337,-3.11609775801191
"cell179_2",-12.4269925984356,-2.99215083069595
"cell180_2",4.08224003331737,1.31912588073871
"cell181_2",1.634890484138,-0.669440472178686
"cell182_2",-11.3986611297269,-3.93489980650958
"cell183_2",-1.82026476557824,3.97022437580744
"cell184_2",2.73172933423507,-2.50175640615672
"cell185_2",-13.5455327872649,-2.72320812260591
"cell186_2",3.67955703462479,1.03852168842235
"cell187_2",2.7690146585204,-4.36090991242979
"cell188_2",-1.24490545204572,-2.89194808340777
"cell189_2",4.62517619771563,-0.366617604685976
"cell190_2",-13.3203621525456,-2.10334315125508
"cell191_2",2.90237280162034,-3.14823919326016
"cell192_2",-13.6691747822461,-2.35691913629591
"cell193_2",4.74718454606598,-1.01649362885526
"cell194_2",3.60412893648653,-3.85298990591364
"cell195_2",1.92576738182195,-3.70460124024189
"cell196_2",0.156540699271942,2.0403136823746
"cell197_2",4.88300117170517,-0.355234033135258
"cell198_2",3.77315567311765,2.73522707446533
"cell199_2",-2.63975753399092,1.51834803337028
"cell200_2",-1.68760075570219,-3.82380845317121
"cell201_2",2.83583088538013,-1.67354391070368
"cell202_2",-2.09726219148409,2.2314583877147
"cell203_2",0.676411532426296,3.80509427210972
"cell204_2",2.07646615350548,-2.82469241918323
"cell205_2",4.18802643319091,1.68227763861867
"cell206_2",3.78380031484455,-0.573533805652336
"cell207_2",3.74202716079422,2.3164520907525
"cell208_2",3.96561536142664,-1.93918542777633
"cell209_2",2.30224305512439,-4.32570158456293
"cell210_2",-2.23527367000859,0.254268089546327
"cell211_2",-0.7554503906547,-1.84101377348344
"cell212_2",-11.691386574879,-1.07471297047675
"cell213_2",4.38194947764223,-1.31823203720511
"cell214_2",0.713129868759393,-2.62698348101491
"cell215_2",-0.192059062241552,-3.67136997735827
"cell216_2",-2.51105546188041,-1.51949053360984
"cell217_2",2.83456982889139,-3.25794506090359
"cell218_2",-1.25421179132301,3.20489558430012
"cell219_2",3.45361343630005,1.3207775365312
"cell220_2",-2.02991669830284,1.5065613330513
"cell221_2",-0.760321726861741,2.15027161298482
"cell222_2",4.32953512155109,1.41345811883668
"cell223_2",-0.299792084084602,3.15408678609132
"cell224_2",-2.8829426701097,1.30699241626401
"cell225_2",-0.444865264331711,-1.84834593278998
"cell226_2",1.87405010913143,3.12784920935809
"cell227_2",4.28866378141401,-2.01000657159636
"cell228_2",-1.49225710472508,1.28942118931856
