"","tSNE_1","tSNE_2"
"cell3793_1",-41.5805623290765,8.64530102196779
"cell3794_1",-12.5264528461876,10.3412016693712
"cell3795_1",-37.7749315618634,12.7098999916916
"cell3796_1",1.40478553242428,14.1366887846441
"cell3797_1",-1.275292722161,-8.64993385708245
"cell3798_1",8.80189772058855,10.5292564860528
"cell3799_1",-43.9363148825361,8.72157219184161
"cell3800_1",-17.0737294529476,0.300736720184154
"cell3801_1",-47.7034310700092,-0.595428865930036
"cell3802_1",-55.9993582121845,-0.555454221366007
"cell3803_1",26.3454359729026,-4.26466781060532
"cell3804_1",15.0588321530642,17.0591212829091
"cell3805_1",-19.9464928358436,13.3620616676307
"cell3806_1",10.4843319542573,-9.0085237749203
"cell3807_1",11.2315822567969,-18.7572798995164
"cell3808_1",-13.7779799261375,-7.80057005298828
"cell3809_1",4.18515655999549,2.06100721702501
"cell3810_1",-16.4277363180821,-17.0573516939425
"cell3811_1",-8.04546971403939,-21.068751645978
"cell3812_1",-4.99592102265979,1.47272998530596
"cell3813_1",-18.1254704657431,15.0748181620495
"cell3814_1",-13.5637394286606,-37.8331358608005
"cell3815_1",-11.4178595545985,10.5497070544587
"cell3816_1",11.8006331511207,10.3526486630484
"cell3817_1",5.70693826670085,11.3748684096743
"cell3818_1",-9.60703713206181,25.9634044028639
"cell3819_1",-5.4236349689619,-16.1380612137754
"cell3820_1",-9.48411429042011,23.8813738019569
"cell3821_1",-9.38466747903284,28.7240646197657
"cell3822_1",10.1996988685086,12.1905114309087
"cell3823_1",-14.1990055043877,-4.37867484554083
"cell3824_1",9.79913575280609,21.6613888515314
"cell3825_1",-17.1880455335018,-15.7516320471441
"cell3826_1",5.66218832615598,27.5922997803652
"cell3827_1",0.814751173212103,20.2556738611972
"cell3828_1",-5.68558671038746,-10.484662890878
"cell3829_1",-44.7497529368809,-3.57580418054274
"cell3830_1",-20.082213288805,24.1440499095981
"cell3831_1",0.448838804168929,-17.3354145352654
"cell3832_1",-21.645873274711,0.254141442872802
"cell3833_1",2.12516458129618,-4.17853992995335
"cell3834_1",11.4807782672005,0.108859341289926
"cell3835_1",-7.93276680884658,0.0952543244278213
"cell3836_1",27.5075245403963,-0.54687267330765
"cell3837_1",39.5953556377704,18.234521980598
"cell0_2",-2.79950122787946,8.19110265077998
"cell1_2",27.680181177998,17.4920999923259
"cell2_2",24.0752340735483,27.8034104197235
"cell3_2",10.132841832473,-27.3313340467446
"cell4_2",-20.9874732768201,17.6891144565593
"cell5_2",-17.681698421196,24.2998602648844
"cell6_2",-2.78030302052993,-4.14624266188601
"cell7_2",9.13793983818172,4.04795243252538
"cell8_2",17.1100062679984,1.27709174766905
"cell9_2",17.8848172984966,2.28699626221803
"cell10_2",17.7922182253811,-1.95388071656358
"cell11_2",-14.1863862698478,6.65853407219977
"cell12_2",13.9938274132696,34.6154954436024
"cell13_2",-23.8175907040416,12.7640762606284
"cell14_2",14.698362876812,36.1713631350775
"cell15_2",-48.547107427828,0.605975606522392
"cell16_2",9.66254227810512,24.4485997345253
"cell17_2",-6.62058807991779,12.3387086625087
"cell18_2",-5.42302370472257,-5.56868160057651
"cell19_2",31.5362352477876,-9.02609000473623
"cell20_2",-5.72533696914015,-16.9924572245695
"cell21_2",33.8118147532796,11.0373665996789
"cell22_2",10.5431224491363,34.4854846666396
"cell23_2",-10.3572599814509,-13.6756741947411
"cell24_2",-9.00574207026524,7.56354937155032
"cell25_2",9.294591354342,25.2799780370895
"cell26_2",-37.3289709703292,-7.60708742250325
"cell27_2",-10.1577901025397,7.41000883373945
"cell28_2",-5.96096048821356,0.379370976502459
"cell29_2",6.07788512674055,-28.4291120493681
"cell30_2",13.8948388889668,-4.80625469751627
"cell31_2",4.2308678591416,32.315321680041
"cell32_2",-3.26430135754211,-30.9613650606192
"cell33_2",23.437044598801,25.9986263526375
"cell34_2",-6.22257195774077,4.15766275296654
"cell35_2",-40.948288994166,-3.18049327728201
"cell36_2",20.7257602726544,-16.1722287156036
"cell37_2",-16.9293564428932,23.8203003972976
"cell38_2",26.7132277462356,13.054604213395
"cell39_2",15.6974982172174,14.8064741438949
"cell40_2",14.2333387282695,19.4699942416467
"cell41_2",35.7514569712622,19.542892464507
"cell42_2",23.6943395318838,12.0305426143464
"cell43_2",-4.46357660930183,29.4403854440744
"cell44_2",-8.95219890005871,-23.6552289146857
"cell45_2",-11.3425673093295,-12.607711476028
"cell46_2",-6.76704266680384,13.3489610401424
"cell47_2",41.1610920696454,30.9301767070935
"cell48_2",1.57471086307555,-19.6434382529663
"cell49_2",12.6155026501844,30.0357447902073
"cell50_2",-12.7433441556282,27.3102566626312
"cell51_2",29.1933121061683,11.9014709142092
"cell52_2",-13.2305714282943,9.35290371551373
"cell53_2",6.02304852785298,27.0265266743405
"cell54_2",-3.23136024285798,8.24700983430447
"cell55_2",12.7816695434988,-27.2423337360563
"cell56_2",-5.88449709556985,28.7991789079816
"cell57_2",13.055875600584,19.0520968532571
"cell58_2",36.4672743413061,-4.09702294517484
"cell59_2",-5.48135414979108,28.9330046706096
"cell60_2",10.0714797971892,17.8929714649525
"cell61_2",-12.5683265049277,-8.97716024134406
"cell62_2",1.47171138516816,38.7991595039358
"cell63_2",-19.0977545947909,14.0173880825847
"cell64_2",18.2503814651141,32.1862110093432
"cell65_2",16.7044676819376,13.7199611847021
"cell66_2",6.43091283857525,-7.8062485306135
"cell67_2",15.2019771710001,16.0357891159642
"cell68_2",6.89733556535119,37.2686440529786
"cell69_2",18.5768604504783,-18.7518169097942
"cell70_2",16.4256624077524,-0.477440094911823
"cell71_2",-14.3966240272212,13.4110718084125
"cell72_2",36.443548846467,-1.28197354784434
"cell73_2",12.7104811069996,-39.0028506339504
"cell74_2",-5.38085160282249,-16.7454397495606
"cell75_2",-22.5544283037417,7.52971117849326
"cell76_2",-15.4579418308941,8.53129482714562
"cell77_2",0.942450860946148,12.8488990997763
"cell78_2",36.282690975635,3.54754286056025
"cell79_2",5.22016720509975,-4.12509378688962
"cell80_2",-4.51399119502048,14.3250152832592
"cell81_2",31.5736148724759,1.71246566689352
"cell82_2",-14.6600879690802,14.2338290329337
"cell83_2",5.30787689617903,9.93000119979543
"cell84_2",23.3036216230667,14.6337036056055
"cell85_2",-7.74849081760884,-24.4127413225056
"cell86_2",-6.53860435712731,-16.1083030449588
"cell87_2",0.352808780788497,4.5734595339404
"cell88_2",13.1921417971818,-15.2520469948836
"cell89_2",-6.36701115310031,14.1492876613744
"cell90_2",-37.2083491404146,3.22820197371614
"cell91_2",26.1101130175683,-27.742006564895
"cell92_2",-19.9854748862194,13.053531810214
"cell93_2",4.4506664449892,16.1480987967784
"cell94_2",-35.1292041903576,2.56474093978901
"cell95_2",-2.88429205459182,-23.7418851158933
"cell96_2",29.5938842329805,-2.47382030894386
"cell97_2",-19.5161451789522,22.1463057103465
"cell98_2",-44.463942475572,-1.88376553384537
"cell99_2",-3.35077668956658,-24.1744546495209
"cell100_2",-19.7428155570968,12.7702493472465
"cell101_2",29.5424628251533,25.6657180079983
"cell102_2",-11.1474315071015,-24.3814700497599
"cell103_2",-0.180707630232407,27.7430329941536
"cell104_2",-5.68712009939052,10.2662302747967
"cell105_2",-41.4900673761334,-6.21974816528332
"cell106_2",-12.9920550967826,-4.46749102542191
"cell107_2",6.07731535668767,27.0799982464737
"cell108_2",7.35590813423931,-21.1768177323998
"cell109_2",4.57374843552447,5.42994225531447
"cell110_2",-11.2466569049719,22.5236695843683
"cell111_2",-48.5317193704534,-2.47394789218068
"cell112_2",-37.7361164063971,-6.1113036765378
"cell113_2",-21.8210195376227,23.7452517671794
"cell114_2",9.70864823042379,34.4871910096104
"cell115_2",-13.0205094351096,-11.721849952921
"cell116_2",-8.09288596993205,-6.46711006742854
"cell117_2",-15.0392235179864,4.90935251059653
"cell118_2",28.0914099411661,6.80299210230102
"cell119_2",30.4440454410083,24.0241386571422
"cell120_2",14.0373200284002,35.5139461042847
"cell121_2",-3.64455724712095,-26.0708305646112
"cell122_2",-22.3699079699289,15.008476395809
"cell123_2",-44.3741688869972,-4.77723050671119
"cell124_2",20.4764580342779,-16.1981560862393
"cell125_2",-37.8466529609032,3.45090031700801
"cell126_2",7.12249117117078,-36.5226245937806
"cell127_2",21.9109765229247,10.0932190599019
"cell128_2",-17.5639060046412,-7.56427156360503
"cell129_2",33.2459363555272,1.02789119595203
"cell130_2",30.788203538481,15.6401024240451
"cell131_2",20.9191973502128,-22.9469682451424
"cell132_2",7.10684898176238,-36.7782527226201
"cell133_2",-20.7968472203709,15.8964322105857
"cell134_2",9.11921798959338,-13.2698508879884
"cell135_2",-12.5367167801135,-26.4707196248257
"cell136_2",-1.03339620771194,-32.016332366333
"cell137_2",-44.547125101006,1.0326614231069
"cell138_2",-6.13885522776685,12.4037174736363
"cell139_2",34.9903521489747,2.31053015366244
"cell140_2",22.1893556866527,-7.33765056948498
"cell141_2",-1.02618728215463,-43.9147249955511
"cell142_2",-36.5489265394141,-3.68016450602808
"cell143_2",-8.64929498869368,14.0714122767135
"cell144_2",-0.798014463029022,-25.4411508731383
"cell145_2",28.4096329676457,7.93254153083047
"cell146_2",28.9449359898562,2.89252964678239
"cell147_2",-17.4469660545809,11.5926955968528
"cell148_2",-8.80862258241041,-36.2666776578543
"cell149_2",6.68382095532589,13.4255350247774
"cell150_2",-3.97683670567446,25.9966343455701
"cell151_2",22.8847638534941,29.7314006101764
"cell152_2",11.9142236784052,37.0078727579716
"cell153_2",-19.7059718288466,5.9467012903604
"cell154_2",-8.99139035547462,-0.5211301673488
"cell155_2",39.360487152539,18.5371541017817
"cell156_2",20.7803857651836,-24.4097033074454
"cell157_2",4.783959855139,-31.9335625767641
"cell158_2",26.3341999640975,2.0297688299339
"cell159_2",24.728325798636,22.5250403739392
"cell160_2",-11.6621374783826,-41.8969014740175
"cell161_2",-5.00195458417036,-14.817210155659
"cell162_2",21.3075645024125,8.80775779366537
"cell163_2",-9.70209286214749,8.43441765520593
"cell164_2",-34.9876045609535,1.28048868963275
"cell165_2",9.94496871626156,27.6749930648282
"cell166_2",-16.5467638563638,20.6407088186779
"cell167_2",-16.9825669318498,11.8950584272975
"cell168_2",-24.8236386618476,-8.32210386818054
"cell169_2",-45.8619217397982,0.112188020554119
"cell170_2",-14.572241831065,-11.1805732093327
"cell171_2",25.0095240236969,-19.1769273639269
"cell172_2",-15.6305633767781,-4.49594910962818
"cell173_2",33.681168177859,18.2062775829003
"cell174_2",14.0397680058202,0.823808777801145
"cell175_2",11.424631877271,27.8685123495111
"cell176_2",9.70314298243649,25.7505756029573
"cell177_2",33.9029438950029,2.18708997091522
"cell178_2",12.1751979925343,16.8352505941867
"cell179_2",-42.3967224138702,-2.03618087753573
"cell180_2",-14.4272913324887,3.71156645755104
"cell181_2",1.91240022482849,13.6848195274091
"cell182_2",-50.350444604787,-0.534064138405904
"cell183_2",10.766024390252,-33.1933580986616
"cell184_2",3.33407521678122,33.8832683579801
"cell185_2",-38.4507841524366,-6.21653890236008
"cell186_2",-15.1455276158317,2.97142341614515
"cell187_2",14.6004632821416,35.3739354332113
"cell188_2",31.9746404941313,8.86556030901996
"cell189_2",-20.4505106603631,20.6210223156732
"cell190_2",-35.8075874452417,-0.232502300081003
"cell191_2",9.60305641753574,20.2398606499789
"cell192_2",-36.3554588857737,-7.05920633347765
"cell193_2",-17.7075316547787,26.059160951432
"cell194_2",18.7137431671145,32.0808582197199
"cell195_2",11.9498505105098,17.4694502555867
"cell196_2",-1.48360842400137,-37.8156094535606
"cell197_2",-19.4698889128889,22.1349277976882
"cell198_2",-16.4318283322413,-0.664701896017417
"cell199_2",18.8427560114238,-29.4719602811574
"cell200_2",36.9640477708765,12.1689324147388
"cell201_2",3.68321667517557,10.0494510372451
"cell202_2",12.4910373656855,-38.2713778383388
"cell203_2",-5.85596555160971,-32.1978708367673
"cell204_2",3.94339914059671,29.8704180537043
"cell205_2",-23.7374716904147,22.1177496525601
"cell206_2",-8.29054334607572,13.1899835713037
"cell207_2",-20.6282894483198,-3.87376490448694
"cell208_2",-5.66759930950839,30.3070789641817
"cell209_2",14.8494045132269,34.8753485450218
"cell210_2",11.9543370258085,-6.13150025436708
"cell211_2",26.4239310725238,0.402782096784371
"cell212_2",-39.314545043343,8.03654048971539
"cell213_2",-10.757269076453,24.6031393624939
"cell214_2",23.1023198340977,12.0302180035775
"cell215_2",16.9389516400248,1.94032486204339
"cell216_2",20.8960106976752,3.85650360704479
"cell217_2",9.97011073692581,27.7046065598216
"cell218_2",-18.9692565211675,1.57290338965338
"cell219_2",-18.4710098377596,10.2688180789999
"cell220_2",15.0214232346163,-25.8218024216844
"cell221_2",26.853170292266,-28.1535713261377
"cell222_2",-23.0316284340077,21.1896273671896
"cell223_2",-2.55393996854913,-21.3983162627617
"cell224_2",18.8239330418602,-29.6000732699315
"cell225_2",15.3263515872971,0.932182325161365
"cell226_2",0.466831974312655,-26.8761754105353
"cell227_2",-5.81459622674303,26.4169427468673
"cell228_2",16.5462624825026,-23.2292744953952
"cell229_2",21.5148080976337,26.8886115447998
"cell230_2",-22.918888508057,-12.7104244279651
"cell231_2",-4.2142426254359,-37.2067416766261
"cell232_2",-8.41144103627681,25.7959076176918
"cell233_2",14.4102520641167,11.450489535202
"cell234_2",9.64207959524912,-1.59617940812549
"cell235_2",-6.85648397444169,25.9907704807579
"cell236_2",-10.8396173360308,-33.299895844479
"cell237_2",-14.2774929963477,0.868139376025389
"cell238_2",-11.0271959567491,-27.0685910029688
"cell239_2",14.9214226199999,6.62325213941187
"cell240_2",12.3800561230109,27.5502178013563
"cell241_2",-13.9394077000417,-4.54599249960654
"cell242_2",1.99016925980112,30.4169844071765
"cell243_2",14.5714825403323,-27.2368475111873
"cell244_2",5.10921611433444,25.2645361814771
"cell245_2",19.8630912596595,-24.8719304498201
"cell246_2",-4.45198394740265,9.66125504131062
"cell247_2",7.17483432210947,25.9145437336915
"cell248_2",-20.6149062422859,26.0548585530992
"cell249_2",-2.25275468873191,37.4252052098069
"cell250_2",-5.11228972688083,2.82057663527181
"cell251_2",-5.60795034817842,27.3335641262519
"cell252_2",-14.3072578632038,1.1533373588534
"cell253_2",8.20736337235653,37.701247951488
"cell254_2",-9.38440890399522,-12.9703592642978
"cell255_2",8.94194604645493,-5.0754931536325
"cell256_2",16.6273513471063,0.614300357532962
"cell257_2",10.84811082971,29.0741464848279
"cell258_2",17.2925017553132,28.0768400894541
"cell259_2",-10.5873263422166,10.0287981038411
"cell260_2",16.7977962929687,0.70076315937519
"cell261_2",10.4069338793743,28.4227012743584
"cell262_2",11.7124149197737,36.9683811773595
"cell263_2",-3.82780010722927,17.8901638504388
"cell264_2",14.1452584097679,34.438548288703
"cell265_2",-4.26345196961041,-7.58251914617488
"cell266_2",16.7782050540515,34.8227169335017
"cell267_2",6.44687758418658,23.040570398721
"cell268_2",-23.2280883982413,23.2006952179754
"cell269_2",-11.7416787532464,-7.5113534423202
"cell270_2",38.491137148234,31.9967340159845
"cell271_2",-4.62891854593857,-23.4753784961738
"cell272_2",-19.0750171192334,-0.270857971013411
"cell273_2",-9.87092340928246,23.4100927821331
"cell274_2",24.0328767511382,-23.9835409795309
"cell275_2",-36.9861613839968,-0.0822922092499559
"cell276_2",-13.7749320330488,24.6752587660233
"cell277_2",-36.7930452959457,-6.62278123985028
"cell278_2",-6.7723092862263,19.9433637599221
"cell279_2",11.0326883246927,37.0682259267059
"cell280_2",-17.8938177712867,34.8623867190491
"cell281_2",-17.095011883597,23.8717309812536
"cell282_2",15.8799590030406,-3.83398401920663
"cell283_2",-11.2361877552653,-13.017688545542
"cell284_2",5.53816238613845,9.98034564920031
"cell285_2",2.27437000528653,-20.2441832621045
"cell286_2",-21.7222902215821,19.4000682315595
"cell287_2",-5.23032518857778,7.21076474537429
"cell288_2",-19.2220531445869,-11.9441262229769
"cell289_2",-4.11164906565909,0.74522643205774
"cell290_2",5.03861185210494,37.3608422840988
"cell291_2",14.1157347340248,5.27195156309682
"cell292_2",-25.468108312388,-6.11042400677538
"cell293_2",-7.69620071952639,3.00610708772809
"cell294_2",31.5536625386049,-9.01170092022483
"cell295_2",-6.54660529613141,10.6870262580818
"cell296_2",-16.9073689167008,23.8214026429606
"cell297_2",16.8154529303685,29.0954443030112
"cell298_2",-19.2921211602624,4.20126625030858
"cell299_2",-6.97956759426241,16.0990620380032
"cell300_2",16.3128976624413,31.1148259549726
"cell301_2",15.6344859116389,-6.04624242522606
"cell302_2",-2.79183236413756,21.0900390432453
"cell303_2",22.1978111098632,9.13304299377871
"cell304_2",-4.26718139274317,29.6375761800957
"cell305_2",28.9215413943113,3.35338778313109
"cell306_2",34.4100548521014,-3.99207421274947
"cell307_2",18.7884137977194,32.4068080486581
"cell308_2",-2.77797234591178,17.4319417118756
"cell309_2",-44.2463643009067,-3.77015306992031
"cell310_2",-42.0307672367919,-7.13245608501176
"cell311_2",-18.4920060621531,0.877828181364194
"cell312_2",-40.9214702839717,5.24473069657791
"cell313_2",-12.1301041863208,-24.5585288612529
"cell314_2",33.7643217723781,-1.48540506123001
"cell315_2",-1.59925729114915,11.8635458093161
"cell316_2",-0.353202844052195,3.84177542627227
"cell317_2",-44.9008527190709,-3.81448849172698
"cell318_2",19.0733508136703,34.298451431277
"cell319_2",29.9565315391962,2.68957858437202
"cell320_2",-0.411864566023995,-24.0124074024951
"cell321_2",-13.4349539240549,-9.41246791650074
"cell322_2",-23.2679256899309,16.0840685415896
"cell323_2",-21.8235109440251,-1.07836017485139
"cell324_2",17.3022762905217,24.373800034827
"cell325_2",31.45492780857,3.44686951129018
"cell326_2",-19.4210316079539,-0.93365432068442
"cell327_2",20.8925456964773,4.44320190742489
"cell328_2",-8.73338025694897,13.1698793377766
"cell329_2",0.96261893367453,-22.0586162132721
"cell330_2",12.9862949738251,36.1505308473805
"cell331_2",7.57191305018315,32.7318207068384
"cell332_2",-17.0665513850599,26.3363689283828
"cell333_2",-9.6337720605524,31.8501018093508
"cell334_2",8.48404778802959,-17.8481412650764
"cell335_2",-37.6551478868633,-6.55992693788331
"cell336_2",37.6481195138463,8.57415755783595
"cell337_2",1.00766558846427,-10.9063313596267
"cell338_2",19.889520972523,-13.6597065866281
"cell339_2",1.57832952525688,25.268240873575
"cell340_2",19.9242809966205,-13.6894420956218
"cell341_2",34.7817242721285,20.6991688476312
"cell342_2",8.99880699473106,37.7079191225021
"cell343_2",-4.61035993239897,26.3606578054898
"cell344_2",-5.227587622473,-37.8403428437144
"cell345_2",-33.6941821448349,1.09745945532398
"cell346_2",-5.56570745343022,11.9927079559568
"cell347_2",-10.5237213279414,27.2722055919895
"cell348_2",2.40542901713742,-4.30833161506276
"cell349_2",-9.14906252180662,-23.3917867909009
"cell350_2",14.5343068357204,35.6157389567733
"cell351_2",15.6142646364546,-7.92930469381828
"cell352_2",-1.22868032132827,29.956420486601
"cell353_2",-28.4649407610157,17.1106786935733
"cell354_2",16.5966206235837,-27.789169865723
"cell355_2",-25.4450857543054,-6.11972662696755
"cell356_2",-37.0305864290525,3.14336348012329
"cell357_2",-36.2620881337893,14.1236154587149
"cell358_2",-15.4160627035836,-16.3941673123787
"cell359_2",8.57693799710494,7.0793561646363
"cell360_2",30.7380950903222,-12.7011653986013
"cell361_2",-0.678645338156721,24.1567527464003
"cell362_2",-12.6179941545638,-15.2974801254664
"cell363_2",20.2673930685019,26.563947340667
"cell364_2",17.2466596248552,-21.8473330981107
"cell365_2",16.9471716520783,22.2271147337388
"cell366_2",33.5708496450222,11.0095317590659
"cell367_2",-2.10700339753204,-27.5017669679975
"cell368_2",20.0012716963452,15.1029434702776
"cell369_2",-20.9608939675843,17.7250658902629
"cell370_2",-7.38706028122239,2.35287761931752
"cell371_2",29.0610566633676,11.8308704733307
"cell372_2",16.2620596107811,29.8831269450573
"cell373_2",21.9552191713349,0.954248321157849
"cell374_2",-9.24981492580914,29.9384082844456
"cell375_2",20.2761593881139,-25.9592002078977
"cell376_2",6.06944515315558,22.5856113382017
"cell377_2",-6.78591227941177,-9.0205281675143
"cell378_2",17.1954070691602,8.61728735837542
"cell379_2",-23.6990844411035,16.2849803798459
"cell380_2",29.4749734230708,-8.09590564314075
"cell381_2",23.2289635145061,9.44760029542144
"cell382_2",-17.2539584429729,18.8219063014557
"cell383_2",-47.5462396359036,-0.58530176530428
"cell384_2",29.4072046261152,25.5501768027723
"cell385_2",-13.4228362881331,-21.207483469042
"cell386_2",30.2496127809137,11.249031362943
"cell387_2",15.3331758788789,19.8121075939797
"cell388_2",-45.0439190767137,1.00782574168539
"cell389_2",-36.1865624114514,-7.36396963597995
"cell390_2",-2.54167523818966,-18.6909370982793
"cell391_2",13.2618540952684,25.128371736672
"cell392_2",-8.78227749794347,24.4986391724315
"cell393_2",35.5785324160418,28.393783461986
"cell394_2",-16.6759091589723,-7.82145101636863
"cell395_2",-18.446870360329,3.4696893570187
"cell396_2",-18.7638761122328,15.9605245469878
"cell397_2",-12.9269514939623,-18.3307423977585
"cell398_2",-37.7653501650718,7.61001684931268
"cell399_2",4.13974437147921,34.6164971544355
"cell400_2",19.9577023074584,-22.7423105742562
"cell401_2",-22.8612704424202,22.9848842649456
"cell402_2",-3.69689137447891,25.5579792396579
"cell403_2",-16.3998068337527,-18.5107658684322
"cell404_2",24.6040028969129,-10.9879891151858
"cell405_2",-20.3870694910316,9.16680159941494
"cell406_2",32.5554978246752,22.4234885740632
"cell407_2",-20.5852621925568,16.2376236286844
"cell408_2",-21.2417099758452,13.7317860624198
"cell409_2",-5.35092234421631,27.5366585438181
"cell410_2",-13.2357792950588,-24.6475199184871
"cell411_2",4.19374940921808,9.88806298596359
"cell412_2",-3.52626245483747,32.6485155531492
"cell413_2",32.6968080133085,-18.4478309017989
"cell414_2",33.0459506080394,18.3204858892958
"cell415_2",-12.9991592348386,-4.0292431663185
"cell416_2",19.4070668505606,26.4446736104683
"cell417_2",-18.7303691294218,24.0857829213069
"cell418_2",-19.5352852632743,12.221034762957
"cell419_2",15.9316295400898,33.1198184611475
"cell420_2",13.2515288177759,30.8309878575551
"cell421_2",28.6284383965256,-7.67528595963716
"cell422_2",21.0573790858712,-23.1137881468495
"cell423_2",23.758575322511,-4.75592501110626
"cell424_2",13.0933135882669,40.6157525718851
"cell425_2",-7.01946745443426,28.4713835506257
"cell426_2",3.19417398400671,32.5102170690317
"cell427_2",-36.5678105688715,2.26687080650445
"cell428_2",3.03856605686877,-40.9714570717872
"cell429_2",-15.0927246044682,25.7881215786546
"cell430_2",33.9557724474759,-18.3191142942351
"cell431_2",-15.179086587613,-9.49867064302988
"cell432_2",-14.9091035139718,23.4926110239934
"cell433_2",17.5745251805145,28.5416979020816
"cell434_2",-40.1082935027403,-7.5933076819732
"cell435_2",9.91005466529862,21.6099687858602
"cell436_2",-25.1995823163934,24.7776662195639
"cell437_2",-15.7825453052386,-0.249418812260822
"cell438_2",16.2454177702026,21.2833911511121
"cell439_2",21.0120250805291,-18.4336644535071
"cell440_2",8.18875715607814,1.26671367754993
"cell441_2",-14.5582659445839,15.6669390904128
"cell442_2",-15.2095053866104,-9.14470707105724
"cell443_2",16.4767967217736,21.1684714167037
"cell444_2",19.8311331171288,-2.57764611450435
"cell445_2",-1.76950692601217,5.25942681200533
"cell446_2",-47.7640456929131,-1.8815786580347
"cell447_2",27.7221373409508,-0.317190273681564
"cell448_2",5.74457456724076,37.3210640483466
"cell449_2",-26.3742621115634,-3.15426662139031
"cell450_2",39.2836757790431,4.89268803809537
"cell451_2",-13.7413124169101,-27.4593603910673
"cell452_2",-18.8775875183209,-7.84188048078166
"cell453_2",-6.82056354763591,-39.1013289365877
"cell454_2",22.0212261973427,12.1296626675697
"cell455_2",-1.90892807816333,-5.22332106403715
"cell456_2",-0.888278614384107,4.37153814098509
"cell457_2",18.4187190568472,32.3379020116606
"cell458_2",-5.67122783543317,-20.1188195548036
"cell459_2",1.67012685198468,-25.4223565101239
"cell460_2",5.29555075288107,-37.9488522958861
"cell461_2",-13.4670672012323,-34.0570216001489
"cell462_2",-14.3298727369511,4.0805707013859
"cell463_2",-5.79390893383066,22.6443875212917
"cell464_2",1.24805775889709,-2.42391213123593
"cell465_2",-15.3410305118083,9.77003874013535
"cell466_2",32.2712933172654,3.50563746411197
"cell467_2",-11.1532963893897,15.4940867119291
"cell468_2",18.4618259959164,-2.19436750496616
"cell469_2",7.5786643385282,-2.95521545401916
"cell470_2",38.8817248819967,31.8224348039215
"cell471_2",-10.1611276195007,27.2599764168516
"cell472_2",-18.079926456497,-24.59792242619
"cell473_2",-11.2171559495506,23.1507958751925
"cell474_2",-38.7223943843576,-5.34414208587535
"cell475_2",32.1871212691247,6.33973404112809
"cell476_2",2.16908239675319,12.8376131587071
"cell477_2",34.8813924049932,1.92125782626793
"cell478_2",-11.7108730173208,15.3310700190321
"cell479_2",17.6982697447349,-32.3067788063876
"cell480_2",9.85762567249197,4.90729481373431
"cell481_2",-7.65130126040604,12.4723772943742
"cell482_2",17.4629394254483,31.6265720055093
"cell483_2",15.6919322001761,-4.01412498451075
"cell484_2",-0.736457603284169,-9.92856533719657
"cell485_2",18.7233778576841,-9.29359839875979
"cell486_2",15.1537495950268,34.7931589096763
"cell487_2",28.8453699790685,-8.68786530054024
"cell488_2",-11.0280218743537,16.2710462386319
"cell489_2",29.3149077873533,-5.22006361692202
"cell490_2",-13.7408692462529,2.47544097734535
"cell491_2",-12.1865940110584,-29.9678282029598
"cell492_2",-19.3657363626751,17.2392821392431
"cell493_2",23.4557378065456,-5.81679366147532
"cell494_2",-16.5555256798752,23.5926308003195
"cell495_2",-13.4666884396905,26.1478100277102
"cell496_2",-10.5776511247878,-6.42064384374888
"cell497_2",21.435292922248,-0.789068902790811
"cell498_2",2.39943305073771,18.1326495359663
"cell499_2",14.5128057388483,26.0120666164955
"cell500_2",2.49865904495706,34.8870246679336
"cell501_2",23.1238154060307,25.7099339079171
"cell502_2",40.9131632210349,18.6821367708798
"cell503_2",-13.4448279991201,26.1645389077156
"cell504_2",10.8651425397967,31.6171379905942
"cell505_2",-16.0213229245605,9.38697406876987
"cell506_2",-2.15276155300452,-30.7065305609561
"cell507_2",10.5262868308549,-12.7738880553934
"cell508_2",23.6751127522919,-9.62019222924782
"cell509_2",14.197590283782,-32.5250753727045
"cell510_2",-22.9479303606773,23.0247621796065
"cell511_2",17.7327126784641,27.9177774399631
"cell512_2",30.6681201655968,22.956846439457
"cell513_2",-2.42966270737659,26.4587547054329
"cell514_2",4.71357501391935,-35.9381544297635
"cell515_2",-11.7665108156985,25.5075082730534
"cell516_2",-37.2135608625623,-4.11675058935214
"cell517_2",30.4635888150612,2.13455975509548
"cell518_2",19.3521789880069,32.4104525750613
"cell519_2",0.432535912296003,-0.699863792672328
"cell520_2",-19.2861778825928,16.3747070301002
"cell521_2",6.5681417645553,8.53324642420782
"cell522_2",-3.82792954724105,21.9998452008598
"cell523_2",17.0569126015707,-25.2051949430355
"cell524_2",10.6694235535477,38.2395812268018
"cell525_2",-1.1275250249012,25.4375463832282
"cell526_2",-5.53804445883737,-11.4341798946184
"cell527_2",-12.5769702770795,5.76608380454509
"cell528_2",22.848792569945,29.5513583314009
"cell529_2",26.9238852736822,-4.90580478164385
"cell530_2",9.96387435615702,33.110661415517
"cell531_2",-1.32963554088815,0.0969059545578044
"cell532_2",29.7190301828018,21.5717692045042
"cell533_2",13.2761570512017,-34.7560652688152
"cell534_2",-0.345413507366224,-28.7683229049491
"cell535_2",-35.7043996940335,15.2910793781629
"cell536_2",-49.3688605676684,0.359175410763561
"cell537_2",-18.0061455834778,11.6413486040616
"cell538_2",-6.47365118114919,13.1529856749927
"cell539_2",16.9997295983885,26.2351740819767
"cell540_2",-12.7306155814624,-34.1162429106843
